Course name,Course#,Section#,Total grades,GPA,A,AB,B,BC,C,D,F,S,U,CR,N,P,I,NW,NR,Other
Spring 2015-2016
AGRICULTURAL AND APPLIED E
,332,1,19,3.789,68.4,21.1,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,332,2,19,3.632,63.2,21.1,5.3,0,10.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Print&Electronic Media Dsgn,,Course Total,38,3.711,65.8,21.1,7.9,0,5.3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Information Radio,360,1,19,3.684,47.4,47.4,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,399,1,4,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,399,3,3,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Coord Intrnshp/Cooprtv Educ,,Course Total,7,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Social Media for Life Sciences,432,1,52,3.49,50,17.3,19.2,7.7,5.8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Native Amer Envir Iss & Media,444,1,28,3.375,39.3,32.1,3.6,14.3,10.7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Photography for the Sciences,450,1,24,3.587,50,20.8,16.7,8.3,0,0,0,0,0,0,0,0,0,0,4.2,0,,,,,,,,,
Ag Marketing NAMA,477,1,30,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Pub Info Campaigns & Progms,515,2,50,3.77,66,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Scientific Writing,560,1,17,3.781,58.8,29.4,5.9,0,0,0,0,0,0,0,0,0,0,5.9,0,0,,,,,,,,,
Advanced Video Production,614,1,10,3.7,70,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Case Studies-Com of Sci & Tech,640,1,23,3.565,39.1,43.5,8.7,8.7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Special Problems,699,7,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Colloq in Life Sci Communicatn,700,1,21,,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,,,,,,,,
Concep&Design-Mass Com Rsch,806,1,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,1,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,2,2,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,5,2,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,6,2,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Research,,Course Total,7,,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,,,,,,,,,
,999,2,2,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,999,4,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Independent Research,,Course Total,3,,***,,,,,,,,,,,,,,,,,,,,,,,,
LIFE SCIENCES COMMUNICATIO
120,L SC COM,Dept. Total,691,3.561,49.9,23.4,14.2,4.1,2.7,0.6,0.4,1,0,3,0,0,0.1,0.1,0.3,0,,,,,,,,,
Summary by Level,,#,Ave,,A,AB,,B,BC,,C,,D,F,,S,,U,CR,N,P,I,NW,NR,Other,,,,
120,L SC COM,Grades,GPA,,,,,,,,,,,,,,,,,,,,,,,,,,
,Freshmen,,56,3.555,50,32.1,10.7,1.8,3.6,0,1.8,0,0,0,0,0,0,0,0,0,,,,,,,,,
,Sophomore,,113,3.599,51.3,29.2,15,1.8,0.9,1.8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,Junior,,161,3.41,41,24.2,21.1,7.5,4.3,0.6,0.6,0,0,0,0,0,0.6,0,0,0,,,,,,,,,
,Senior,,304,3.604,57.2,21.7,13.2,4.3,3,0.3,0.3,0,0,0,0,0,0,0,0,0,,,,,,,,,
,Undergraduates,,634,3.55,51.4,24.6,15.3,4.4,3,0.6,0.5,0,0,0,0,0,0.2,0,0,0,,,,,,,,,
,Special,,6,3.625,33.3,16.7,16.7,0,0,0,0,0,0,0,0,0,0,0,33.3,0,,,,,,,,,
,Graduate,,50,3.873,32,10,0,0,0,0,0,14,0,42,0,0,0,2,0,0,,,,,,,,,
,Prof Yr 3,,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,Professionals,,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,,Dept. Total,691,3.561,49.9,23.4,14.2,4.1,2.7,0.6,0.4,1,0,3,0,0,0.1,0.1,0.3,0,,,,,,,,,
AGROECOLOGY
Multifunctionality-Agriculture,702,1,12,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Agroecology Seminar,710,1,13,,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,,,,,,,,
Topics in Agroecology,875,1,5,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,2,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,5,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,6,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
